11.84693878,-27.28395062
12.67959184,-27.0617284
13.75714286,-26.79012346
14.19795918,-27.80246914
14.6877551,-28.54320988
15.2755102,-28.04938272
15.61836735,-28.88888889
15.71632653,-27.55555556
16.20612245,-25.50617284
16.45102041,-28.12345679
17.18571429,-29.92592593
18.21428571,-27.58024691
19.34081633,-28.24691358
20.41836735,-28.4691358
21.59387755,-28.91358025
22.91632653,-28.17283951
24.72857143,-28.17283951
25.36530612,-28
25.70816327,-27.48148148
25.90408163,-29.01234568
26.29591837,-27.80246914
26.78571429,-29.2345679
27.2755102,-27.55555556
27.81428571,-27.58024691
28.10816327,-27.50617284
28.59795918,-27.60493827
29.0877551,-26.17283951
29.52857143,-25.13580247
29.62653061,-26.61728395
29.82244898,-25.45679012
29.92040816,-25.5308642
29.96938776,-25.82716049
30.16530612,-25.18518519
30.36122449,-25.11111111
30.60612245,-25.20987654
31.14489796,-24.81481481
31.92857143,-24.34567901
32.56530612,-25.50617284
33.10408163,-25.90123457
33.64285714,-25.43209877
34.72040816,-25.60493827
35.65102041,-25.40740741
36.53265306,-25.11111111
37.56122449,-25.65432099
40.05918367,-26.19753086
41.62653061,-26.17283951
43.09591837,-27.16049383
44.0755102,-26.86419753
44.76122449,-26.37037037
46.18163265,-27.11111111
46.37755102,-24.88888889
46.76938776,-25.62962963
47.30816327,-25.18518519
49.02244898,-25.62962963
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
