11.74897959,1.104395604
12.33673469,0.89010989
12.67959184,0.791208791
13.41428571,0.923076923
13.75714286,0.510989011
14.19795918,0.93956044
14.63877551,1.021978022
15.3244898,1.153846154
15.71632653,0.675824176
16.15714286,0.741758242
16.45102041,0.626373626
17.18571429,0.758241758
18.21428571,0.593406593
18.70408163,0.395604396
19.34081633,0.428571429
20.41836735,0.527472527
21.59387755,0.461538462
22.03469388,0.576923077
22.91632653,0.626373626
24.14081633,0.296703297
24.72857143,0.56043956
25.36530612,0.510989011
25.61020408,0.675824176
25.90408163,0.642857143
26.29591837,0.725274725
26.49183673,0.56043956
26.78571429,0.543956044
27.07959184,0.428571429
27.2755102,0.065934066
27.56938776,0.049450549
27.86326531,0.313186813
28.10816327,0.873626374
28.59795918,1.401098901
28.69591837,0.098901099
29.13673469,0.098901099
29.33265306,1.203296703
29.47959184,1.879120879
29.57755102,2.142857143
29.6755102,1.978021978
29.7244898,0.972527473
29.77346939,2.538461538
29.92040816,2.934065934
29.96938776,2.752747253
30.01836735,2.983516484
30.16530612,2.67032967
30.3122449,3.098901099
30.41020408,2.950549451
30.55714286,3.016483516
31.19387755,2.901098901
31.92857143,2.587912088
32.56530612,2.554945055
33.10408163,2.39010989
33.69183673,2.373626374
34.67142857,2.307692308
35.65102041,2.406593407
36.53265306,2.225274725
37.5122449,2.027472527
38.63877551,1.945054945
39.2755102,2.027472527
40.01020408,1.697802198
40.79387755,1.631868132
41.62653061,1.615384615
42.36122449,1.417582418
43.09591837,1.516483516
44.0755102,1.483516484
44.7122449,1.648351648
45.39795918,1.450549451
46.18163265,2.06043956
46.42653061,2.142857143
46.72040816,2.357142857
47.35714286,2.324175824
47.99387755,2.291208791
48.97346939,2.159340659
