"ta","V2"
0,0.237323681877148
0.225,0.57817274550996
0.45,0.360183234425285
0.675,0.0638546905212292
0.9,-0.178788827222469
1.125,-0.829732017118425
1.35,-1.38133640226582
1.575,-0.774550318138798
1.8,0.139887262565036
2.025,1.09109186910573
2.25,1.14537655713799
2.475,0.0363051003363299
2.7,-0.725667090971315
2.925,-0.932264168558667
3.15,-0.411452153699404
3.375,-0.10624097670466
3.6,0.0971278255274522
3.825,0.838991301660229
4.05,2.48753773466216
4.275,2.76698475039495
4.5,1.59937758410694
4.725,-0.384474761639957
4.95,-0.0923005758984505
5.175,1.06485157446867
5.4,0.962144801408053
5.625,-0.0703330454980011
5.85,0.766249951636821
6.075,1.72245966134481
6.3,1.28610082207065
6.525,-0.679615937909775
6.75,-1.58192271071721
6.975,-0.418526222715997
7.2,1.03892330685139
7.425,1.67687964459268
7.65,1.20167463843665
7.87499999999999,0.290957972869138
8.09999999999999,0.425061262843176
8.32499999999999,1.31592083387809
8.54999999999999,0.678332018996364
8.77499999999999,-0.599756057195389
8.99999999999999,-0.067280525503853
9.22499999999999,2.38805290338121
9.44999999999999,3.78875552247066
9.67499999999999,2.19967297792773
9.89999999999999,0.463090209210826
10.125,0.0431543407511324
10.35,0.816558067748893
10.575,-0.0669408025030885
10.8,-0.664337295191376
11.025,0.327780162106997
11.25,1.89142734299227
11.475,1.67341864413542
11.7,0.415237629810335
11.925,-1.15590288336483
12.15,-1.23996850126891
12.375,-0.427491350819163
12.6,0.776448990994176
12.825,0.677610511552129
13.05,0.132467054925002
13.275,1.00081936536346
13.5,1.95405883438201
13.725,0.86518007177991
13.95,-0.853348082785691
14.175,-1.17509975346731
14.4,0.577019560128053
14.625,1.72684074121283
14.85,1.29970052033368
15.075,0.686119721542521
15.3,0.95280114453255
15.525,0.722658763114975
15.75,-0.622808340789593
15.975,-1.37708925935737
16.2,-0.781409406979612
16.425,-0.0344736449156891
16.65,0.302623383873168
16.875,0.0829201249190127
17.1,0.0745799593453261
17.325,-0.492198008138394
17.55,-1.21362539076173
17.775,-0.960527186998063
18,-0.602437852631096
18.225,-0.902066046712549
18.45,-0.563919590343199
18.675,0.787759967175795
18.9,0.390742926316337
19.125,-0.433041269702927
19.35,-1.3446362929508
19.575,-1.36986394453158
19.8,-1.19347530833782
20.025,-0.72434948011387
20.25,0.329284388792027
20.475,1.06408216231484
20.7,0.864117503802167
20.925,0.148603551725096
21.15,0.543137974705362
21.375,1.4603320625223
21.6,0.978532859770278
21.825,0.94477363602803
22.05,2.38729606587049
22.275,3.66460474559906
22.5,2.68209919755897
22.725,1.34833422779424
22.95,1.29991511287558
23.175,1.87044746608181
23.4,1.59531976917203
23.625,0.767714934935267
23.85,0.932318337018816
24.075,1.45062971727445
24.3,1.58944967573883
24.525,1.34713563780727
24.75,0.650006097692428
24.975,-0.193060572737542
25.2,0.623018858191197
25.425,2.58996326757324
25.65,2.94368108981929
25.875,2.45704073452594
26.1,2.15924337506949
26.325,3.17486639605091
26.55,3.82946414224759
26.775,2.12303495506425
27,0.705331296017363
27.2250000000001,1.81795468606461
27.4500000000001,2.80707011027095
27.6750000000001,2.12072714787827
27.9000000000001,0.236156341083873
28.1250000000001,0.252853723230954
28.3500000000001,0.495615682076043
28.5750000000001,-0.203224856662068
28.8000000000001,-0.855443885625563
29.0250000000001,-0.894802527996431
29.2500000000001,-0.326277104775849
29.4750000000001,0.622291835620432
29.7000000000001,1.71792252409453
29.9250000000001,1.48962200140897
30.1500000000001,0.482990590272167
30.3750000000001,0.515359969379005
30.6000000000001,1.74025507018184
30.8250000000001,1.8310337826854
31.0500000000001,1.00822450146391
31.2750000000001,1.18549753068211
31.5000000000001,2.62656828313172
31.7250000000001,2.81822573812749
31.9500000000001,1.22200298010117
32.1750000000001,-0.123053627107221
32.4000000000001,1.09162629035702
32.6250000000001,1.43857988692926
32.8500000000001,1.12736952791182
33.0750000000001,0.755513368395117
33.3000000000001,1.55021378799511
33.5250000000001,1.47187268044354
33.7500000000001,0.417814140782297
33.9750000000001,0.129283928006601
34.2000000000001,0.210087952959794
34.4250000000001,-0.319960463818607
34.6500000000001,-0.184322349380097
34.8750000000001,0.791422786605376
35.1000000000001,1.0527582016902
35.3250000000001,0.699298893459412
35.5500000000001,0.139480516719421
35.7750000000001,0.203381516840906
36.0000000000001,-0.392828264938063
36.2250000000001,-1.39620697768638
36.4500000000001,-1.45958200326636
36.6750000000001,-1.09837517278948
36.9000000000001,-1.21340456509811
37.1250000000001,-1.36843288283031
37.3500000000001,-0.945661864918104
37.5750000000001,-0.599010023204421
37.8000000000001,-1.27508409599624
38.0250000000001,-1.44074036655594
38.2500000000001,-0.447628990668366
38.4750000000001,0.6557559163664
38.7000000000001,-0.184301926524183
38.9250000000001,-0.671544148871774
39.1500000000001,0.758151689944185
39.3750000000001,1.11834948511058
39.6000000000001,-0.446729074896968
39.8250000000001,-1.63262381288942
40.0500000000001,-1.57349719979304
40.2750000000001,-0.901325874476491
40.5000000000001,-0.859666164336697
40.7250000000001,-0.91748492427856
40.9500000000001,-1.03374828276425
41.1750000000001,-1.10233187750978
41.4000000000001,-0.8838581021386
41.6250000000001,-0.294128075544559
41.8500000000001,-0.590403588068537
42.0750000000001,-1.22882175805811
42.3000000000001,-0.342364617607911
42.5250000000001,1.57190347259933
42.7500000000001,1.74953973713599
42.9750000000002,-0.0665696907713453
43.2000000000002,-0.85419941238716
43.4250000000002,0.532191914294387
43.6500000000002,0.89925295684134
43.8750000000002,-1.12620484080963
44.1000000000002,-1.78445592533524
44.3250000000002,0.271946338230045
44.5500000000002,1.62352742256295
44.7750000000002,0.314045191298042
45.0000000000002,-1.19528925487843
45.1875000000002,-1.53786985504
45.3750000000002,-1.1810901316374
45.5625000000002,-1.41094573921536
45.7500000000002,-1.25719301328847
45.9375000000002,-1.36104078932005
46.1250000000002,-1.51984990088499
46.3125000000002,-1.03888238346277
46.5000000000002,-0.0875760352102182
46.6875000000002,-1.08288204658684
46.8750000000002,-2.41568839281052
47.0625000000002,-1.84899164603969
47.2500000000002,0.422812283096397
47.4375000000002,0.818568354662004
47.6250000000002,-0.348786735303219
47.8125000000002,-0.28300673799489
48.0000000000002,1.66204514182076
48.1875000000002,1.35465870446203
48.3750000000002,-1.45657047350897
48.5625000000002,-2.95615826934666
48.7500000000002,-1.73044216876279
48.9375000000002,-0.829365925572218
49.1250000000002,-1.51538550657351
49.3125000000002,-2.161993638894
49.5000000000002,-1.69077393573715
49.6875000000002,-2.69624088594267
49.8750000000002,-2.95146426297256
50.0625000000002,-2.42341351253453
50.2500000000002,-2.33621831492856
50.4375000000002,-2.7026510975796
50.6250000000002,-1.67212730323596
50.8125000000002,0.361601036662715
51.0000000000002,0.244947505034904
51.1875000000002,-1.64208607860813
51.3750000000002,-2.33857370039955
51.5625000000002,-1.09412759603704
51.7500000000002,-1.11663107072299
51.9375000000002,-1.71513169087893
52.1250000000002,-1.34684063960533
52.3125000000002,0.00528915439413624
52.5000000000002,-0.238091756234448
52.6875000000002,-2.0791890644903
52.8750000000002,-2.46856764903575
53.0625000000002,-2.33395424154559
53.2500000000002,-2.48332793712449
53.4375000000002,-2.33929666736289
53.6250000000002,-0.996199494498226
53.8125000000002,-0.293327902842641
54.0000000000002,-1.53455526191731
54.1875000000002,-2.26502263318848
54.3750000000002,-1.40366869765105
54.5625000000002,-1.17125523533965
54.7500000000002,-2.58678983884478
54.9375000000002,-2.69767559761146
55.1250000000002,-0.713815379129484
55.3125000000002,0.117435644669944
55.5000000000002,-0.549819475394471
55.6875000000002,-0.907878489771115
55.8750000000002,-1.75707973333358
56.0625000000002,-3.09590369194666
56.2500000000002,-4.34181574303277
56.4375000000002,-3.64639367265204
56.6250000000002,-2.55224445972286
56.8125000000002,-1.92956848951359
57.0000000000002,-1.53784830351052
57.1875000000002,-1.13200229842971
57.3750000000002,-1.08238861495303
57.5625000000002,-2.38341164405917
57.7500000000002,-2.57409738350838
57.9375000000002,-0.382657609947448
58.1250000000002,0.569090736352377
58.3125000000002,-0.909121523680377
58.5000000000002,-1.32475766025705
58.6875000000002,0.505792572035501
58.8750000000002,1.06565565846275
59.0625000000002,-0.902605019694725
59.2500000000002,-2.47343512789349
59.4375000000002,-1.52062493003321
59.6250000000002,-0.430152030646417
59.8125000000002,-0.731189185267306
60.0000000000002,-1.2865078352011
60.1875000000002,-1.62686029040944
60.3750000000002,-2.34318935290747
60.5625000000002,-2.99220459208261
60.7500000000002,-3.05124571265693
60.9375000000002,-2.82717581355585
61.1250000000002,-2.38864759224187
61.3125000000002,-0.901682576115887
61.5000000000002,0.921415158185894
61.6875000000002,0.963654156651434
61.8750000000002,-1.21450962617525
62.0625000000002,-1.43949202225447
62.2500000000002,0.00558078939741846
62.4375000000002,0.229903901355906
62.6250000000002,-1.16994697207495
62.8125000000002,-1.16316709002187
63.0000000000002,0.978977077661571
63.1875000000002,1.90366221885189
63.3750000000002,0.222842205267784
63.5625000000002,-1.14012727067753
63.7500000000002,-1.15416319060138
63.9375000000002,-1.27433349389527
64.1250000000002,-1.99839704611913
64.3125000000002,-1.82176470849214
64.5000000000002,-1.08315627024889
64.6875000000002,-1.02934638792146
64.8750000000002,-1.14913815082407
65.0625000000002,-0.814049799315631
65.2500000000002,-1.01698019009368
65.4375000000002,-2.07644887760309
65.6250000000002,-1.23868933936002
65.8125000000002,0.191837496359782
66.0000000000002,0.537259916419102
66.1875000000002,-0.0821624413117544
66.3750000000002,-0.0306883158309106
66.5625000000002,0.48578734811082
66.7500000000002,0.152843313835655
66.9375000000002,-1.57846864605425
67.1250000000002,-1.36825312807037
67.3125000000002,0.0163131688463942
67.5000000000002,0.746758510066842
67.6875000000002,0.62991501265528
67.8750000000002,1.02229994086028
68.0625000000002,1.4453434215888
68.2500000000002,-0.0117700450106468
68.4375000000002,-1.53852484141544
68.6250000000002,-0.7766554052174
68.8125000000002,0.169043318534723
